Movie_ID,Title,Genre,Budget_Millions,IMDB_Rating,User_Review,Box_Office_Millions
tt1001654,Movie Title 1655,Action,84.79,8.5,Highly recommend seeing this in theaters. Incredible performance by the lead.,86.47
tt1001655,Movie Title 1656,Horror,8.18,7.3,"Some good moments, but largely forgettable. Incredible performance by the lead.",3.09
tt1001656,Movie Title 1657,Action,249.24,8.5,The plot was gripping and the characters were so well-written. Absolutely loved it!,411.11
tt1001657,Movie Title 1658,Drama,48.89,7.1,"It was okay, but could have been better. One of the best movies of the year.",101.76
tt1001658,Movie Title 1659,Sci-Fi,227.32,9.1,Absolutely loved it! The plot was gripping and the characters were so well-written.,245.61
tt1001659,Movie Title 1660,Romance,66.7,4.9,"It was okay, but could have been better. Incredible performance by the lead.",56.4
tt1001660,Movie Title 1661,Drama,18.42,5.4,"Good visuals, but weak story. One of the best movies of the year.",13.73
tt1001661,Movie Title 1662,Romance,76.24,6.6,"Some good moments, but largely forgettable. Incredible performance by the lead.",23.66
tt1001662,Movie Title 1663,Thriller,12.31,6.1,"Good visuals, but weak story. The plot made no sense.",21.41
tt1001663,Movie Title 1664,Drama,78.61,6.6,"Some good moments, but largely forgettable. Worst movie I've seen recently.",91.34
tt1001664,Movie Title 1665,Action,141.08,6.1,Started great but fell flat at the end. Boring and uninspired.,173.88
tt1001665,Movie Title 1666,Horror,24.02,5.8,"Some good moments, but largely forgettable. One of the best movies of the year.",48.69
tt1001666,Movie Title 1667,Horror,37.95,7.5,Highly recommend seeing this in theaters. A thrilling ride from start to finish.,46.12
tt1001667,Movie Title 1668,Thriller,31.48,5.5,"It was okay, but could have been better. Incredible performance by the lead.",23.09
tt1001668,Movie Title 1669,Sci-Fi,175.61,6.0,"It was okay, but could have been better. Great acting and amazing visuals.",317.54
tt1001669,Movie Title 1670,Comedy,33.25,7.1,Started great but fell flat at the end. Great acting and amazing visuals.,61.0
tt1001670,Movie Title 1671,Drama,50.33,4.3,A complete waste of time. The plot made no sense.,42.09
tt1001671,Movie Title 1672,Thriller,33.21,3.5,Boring and uninspired. Terrible movie.,3.32
tt1001672,Movie Title 1673,Romance,60.93,9.1,Great acting and amazing visuals. A thrilling ride from start to finish.,99.26
tt1001673,Movie Title 1674,Sci-Fi,167.25,4.4,Terrible movie. I fell asleep halfway through.,144.65
tt1001674,Movie Title 1675,Action,142.79,6.9,"Good visuals, but weak story. The plot made no sense.",185.37
tt1001675,Movie Title 1676,Drama,40.19,6.6,Started great but fell flat at the end. Don't bother watching this.,65.32
tt1001676,Movie Title 1677,Romance,66.84,4.9,"Some good moments, but largely forgettable. CGI was awful and acting was wooden.",69.5
tt1001677,Movie Title 1678,Horror,21.91,6.9,"Good visuals, but weak story. A complete waste of time.",21.31
tt1001678,Movie Title 1679,Drama,50.22,5.5,"Good visuals, but weak story. Don't bother watching this.",72.13
tt1001679,Movie Title 1680,Drama,24.81,7.6,Absolutely loved it! Great acting and amazing visuals.,35.64
tt1001680,Movie Title 1681,Sci-Fi,192.08,7.3,"Good visuals, but weak story. The plot was gripping and the characters were so well-written.",30.06
tt1001681,Movie Title 1682,Drama,17.58,7.5,"Good visuals, but weak story. The plot was gripping and the characters were so well-written.",11.95
tt1001682,Movie Title 1683,Romance,19.85,4.6,"Good visuals, but weak story. The plot was gripping and the characters were so well-written.",25.58
tt1001683,Movie Title 1684,Action,193.51,7.5,The plot was gripping and the characters were so well-written. Great acting and amazing visuals.,398.78
tt1001684,Movie Title 1685,Drama,65.3,4.7,"Good visuals, but weak story. Incredible performance by the lead.",36.14
tt1001685,Movie Title 1686,Action,247.6,8.7,The plot was gripping and the characters were so well-written. The plot was gripping and the characters were so well-written.,344.55
tt1001686,Movie Title 1687,Comedy,71.63,5.5,"Some good moments, but largely forgettable. A complete waste of time.",51.98
tt1001687,Movie Title 1688,Action,106.26,4.3,CGI was awful and acting was wooden. Don't bother watching this.,66.46
tt1001688,Movie Title 1689,Sci-Fi,53.93,4.6,started great but fell flat at the end. highly recommend seeing this in theaters.,15.91
tt1001689,Movie Title 1690,Romance,10.64,7.9,The plot was gripping and the characters were so well-written. Highly recommend seeing this in theaters.,19.67
tt1001690,Movie Title 1691,Drama,23.19,7.2,"Some good moments, but largely forgettable. Highly recommend seeing this in theaters.",27.27
tt1001691,Movie Title 1692,Romance,65.47,6.7,An average popcorn flick. The plot made no sense.,72.23
tt1001692,Movie Title 1693,Romance,37.8,8.4,A thrilling ride from start to finish. Absolutely loved it!,51.9
tt1001693,Movie Title 1694,Horror,41.49,7.4,"it was okay, but could have been better. a complete waste of time.",58.46
tt1001694,Movie Title 1695,Horror,23.29,6.4,"Good visuals, but weak story. CGI was awful and acting was wooden.",47.76
tt1001695,Movie Title 1696,Drama,90.78,5.6,"It was okay, but could have been better. Incredible performance by the lead.",128.34
tt1001696,Movie Title 1697,Comedy,82.46,5.8,started great but fell flat at the end. incredible performance by the lead.,127.46
tt1001697,Movie Title 1698,Horror,47.85,10.0,A thrilling ride from start to finish. A masterpiece.,124.04
tt1001698,Movie Title 1699,Sci-Fi,179.03,6.6,"Good visuals, but weak story. Don't bother watching this.",210.28
tt1001699,Movie Title 1700,Horror,46.95,8.0,Absolutely loved it! The plot was gripping and the characters were so well-written.,87.38
tt1001700,Movie Title 1701,Romance,11.2,3.5,CGI was awful and acting was wooden. Worst movie I've seen recently.,19.55
tt1001701,Movie Title 1702,Action,149.79,6.8,Started great but fell flat at the end. Boring and uninspired.,167.61
tt1001702,Movie Title 1703,Sci-Fi,150.64,6.4,"Some good moments, but largely forgettable. Great acting and amazing visuals.",311.5
tt1001703,Movie Title 1704,Sci-Fi,79.88,4.9,An average popcorn flick. CGI was awful and acting was wooden.,97.68
tt1001704,Movie Title 1705,Thriller,44.26,4.9,An average popcorn flick. Worst movie I've seen recently.,51.06
tt1001705,Movie Title 1706,Horror,48.31,5.3,"Some good moments, but largely forgettable. Great acting and amazing visuals.",52.16
tt1001706,Movie Title 1707,Drama,66.41,7.7,a thrilling ride from start to finish. the plot was gripping and the characters were so well-written.,80.91
tt1001707,Movie Title 1708,Horror,41.8,6.5,an average popcorn flick. great acting and amazing visuals.,63.03
tt1001708,Movie Title 1709,Romance,50.95,5.7,Started great but fell flat at the end. Worst movie I've seen recently.,67.5
tt1001709,Movie Title 1710,Sci-Fi,159.38,5.2,"Some good moments, but largely forgettable. Highly recommend seeing this in theaters.",173.48
tt1001710,Movie Title 1711,Thriller,23.81,7.4,An average popcorn flick. A complete waste of time.,30.72
tt1001711,Movie Title 1712,Action,75.78,5.7,Started great but fell flat at the end. A complete waste of time.,97.53
tt1001712,Movie Title 1713,Romance,66.08,8.3,a thrilling ride from start to finish. one of the best movies of the year.,89.89
tt1001713,Movie Title 1714,Action,96.74,4.6,"Good visuals, but weak story. Terrible movie.",121.25
tt1001714,Movie Title 1715,Romance,74.23,6.9,An average popcorn flick. One of the best movies of the year.,140.29
tt1001715,Movie Title 1716,Drama,21.44,4.7,An average popcorn flick. The plot was gripping and the characters were so well-written.,17.55
tt1001716,Movie Title 1717,Romance,73.03,5.9,"Good visuals, but weak story. Absolutely loved it!",95.78
tt1001717,Movie Title 1718,Drama,55.55,7.5,An average popcorn flick. Great acting and amazing visuals.,83.52
tt1001718,Movie Title 1719,Drama,58.21,8.1,A thrilling ride from start to finish. Incredible performance by the lead.,84.97
tt1001719,Movie Title 1720,Romance,54.37,4.9,An average popcorn flick. One of the best movies of the year.,5.44
tt1001720,Movie Title 1721,Romance,86.21,6.0,"Some good moments, but largely forgettable. Absolutely loved it!",153.6
tt1001721,Movie Title 1722,Comedy,40.0,10.0,Absolutely loved it! Great acting and amazing visuals.,73.88
tt1001722,Movie Title 1723,Romance,31.45,6.4,"Good visuals, but weak story. Boring and uninspired.",63.13
tt1001723,Movie Title 1724,Drama,40.06,6.1,Started great but fell flat at the end. Worst movie I've seen recently.,40.88
tt1001724,Movie Title 1725,Drama,95.44,5.2,"It was okay, but could have been better. A complete waste of time.",73.9
tt1001725,Movie Title 1726,Romance,51.46,7.2,"It was okay, but could have been better. Incredible performance by the lead.",24.25
tt1001726,Movie Title 1727,Comedy,59.65,5.4,"It was okay, but could have been better. The plot was gripping and the characters were so well-written.",5.97
tt1001727,Movie Title 1728,Thriller,48.45,4.4,Worst movie I've seen recently. I fell asleep halfway through.,25.55
tt1001728,Movie Title 1729,Romance,31.91,8.9,The plot was gripping and the characters were so well-written. A masterpiece.,52.53
tt1001729,Movie Title 1730,Drama,28.54,8.6,Great acting and amazing visuals. Absolutely loved it!,43.34
tt1001730,Movie Title 1731,Drama,40.49,4.4,Worst movie I've seen recently. Don't bother watching this.,41.84
tt1001731,Movie Title 1732,Comedy,76.78,7.0,"It was okay, but could have been better. Incredible performance by the lead.",97.38
tt1001732,Movie Title 1733,Comedy,41.73,5.1,"Good visuals, but weak story. One of the best movies of the year.",66.63
tt1001733,Movie Title 1734,Action,231.18,6.3,"It was okay, but could have been better. Highly recommend seeing this in theaters.",268.31
tt1001734,Movie Title 1735,Sci-Fi,148.61,7.5,The plot was gripping and the characters were so well-written. Highly recommend seeing this in theaters.,208.74
tt1001735,Movie Title 1736,Comedy,59.03,7.9,A thrilling ride from start to finish. The plot was gripping and the characters were so well-written.,62.09
tt1001736,Movie Title 1737,Drama,69.3,5.9,"It was okay, but could have been better. One of the best movies of the year.",87.26
tt1001737,Movie Title 1738,Thriller,10.11,7.4,"Good visuals, but weak story. A thrilling ride from start to finish.",18.07
tt1001738,Movie Title 1739,Comedy,55.88,5.3,"Good visuals, but weak story. Great acting and amazing visuals.",46.07
tt1001739,Movie Title 1740,Thriller,17.81,8.5,a masterpiece. a masterpiece.,24.55
tt1001740,Movie Title 1741,Sci-Fi,157.93,6.2,An average popcorn flick. A masterpiece.,126.27
tt1001741,Movie Title 1742,Action,236.64,8.2,Absolutely loved it! A thrilling ride from start to finish.,453.26
tt1001742,Movie Title 1743,Action,143.27,5.3,Started great but fell flat at the end. Absolutely loved it!,130.78
tt1001743,Movie Title 1744,Thriller,44.42,5.7,"It was okay, but could have been better. Incredible performance by the lead.",60.9
tt1001744,Movie Title 1745,Comedy,56.1,10.0,great acting and amazing visuals. the plot was gripping and the characters were so well-written.,105.59
tt1001745,Movie Title 1746,Comedy,95.16,8.3,Highly recommend seeing this in theaters. The plot was gripping and the characters were so well-written.,268.94
tt1001746,Movie Title 1747,Thriller,7.26,5.5,"Some good moments, but largely forgettable. A thrilling ride from start to finish.",9.48
tt1001747,Movie Title 1748,Action,217.22,5.8,"It was okay, but could have been better. Absolutely loved it!",161.65
tt1001748,Movie Title 1749,Romance,32.41,4.5,Boring and uninspired. I fell asleep halfway through.,17.34
tt1001749,Movie Title 1750,Thriller,27.0,6.8,"Some good moments, but largely forgettable. Absolutely loved it!",36.16
tt1001750,Movie Title 1751,Action,61.19,5.7,"Good visuals, but weak story. Don't bother watching this.",74.35
tt1001751,Movie Title 1752,Horror,42.64,10.0,Great acting and amazing visuals. A thrilling ride from start to finish.,114.28
tt1001752,Movie Title 1753,Action,162.32,5.8,"Good visuals, but weak story. Boring and uninspired.",148.91
tt1001753,Movie Title 1754,Sci-Fi,113.76,4.5,Boring and uninspired. Boring and uninspired.,126.74
tt1001754,Movie Title 1755,Thriller,10.23,7.4,Started great but fell flat at the end. One of the best movies of the year.,18.24
tt1001755,Movie Title 1756,Horror,18.37,8.0,Great acting and amazing visuals. A thrilling ride from start to finish.,41.99
tt1001756,Movie Title 1757,Romance,80.45,6.8,started great but fell flat at the end. a masterpiece.,124.45
tt1001757,Movie Title 1758,Sci-Fi,81.17,7.4,"It was okay, but could have been better. I fell asleep halfway through.",101.68
tt1001758,Movie Title 1759,Horror,14.42,6.8,Started great but fell flat at the end. CGI was awful and acting was wooden.,16.57
tt1001759,Movie Title 1760,Sci-Fi,130.51,6.8,Started great but fell flat at the end. Worst movie I've seen recently.,220.06
tt1001760,Movie Title 1761,Action,68.08,5.0,An average popcorn flick. Boring and uninspired.,10.38
tt1001761,Movie Title 1762,Romance,14.61,4.9,An average popcorn flick. One of the best movies of the year.,14.26
tt1001762,Movie Title 1763,Horror,23.04,8.3,A masterpiece. A masterpiece.,30.69
tt1001763,Movie Title 1764,Sci-Fi,210.63,5.9,"Some good moments, but largely forgettable. One of the best movies of the year.",141.87
tt1001764,Movie Title 1765,Comedy,43.6,7.1,"It was okay, but could have been better. Boring and uninspired.",51.97
tt1001765,Movie Title 1766,Drama,73.65,5.8,"Good visuals, but weak story. I fell asleep halfway through.",42.3
tt1001766,Movie Title 1767,Thriller,9.76,5.2,An average popcorn flick. Don't bother watching this.,11.55
tt1001767,Movie Title 1768,Romance,98.73,5.7,"Some good moments, but largely forgettable. Terrible movie.",178.43
tt1001768,Movie Title 1769,Thriller,31.04,6.7,An average popcorn flick. Boring and uninspired.,54.69
tt1001769,Movie Title 1770,Horror,12.85,8.1,Incredible performance by the lead. A thrilling ride from start to finish.,18.39
tt1001770,Movie Title 1771,Comedy,67.98,7.8,A thrilling ride from start to finish. A masterpiece.,118.97
tt1001771,Movie Title 1772,Sci-Fi,228.79,9.0,A thrilling ride from start to finish. One of the best movies of the year.,446.55
tt1001772,Movie Title 1773,Action,201.39,4.8,"It was okay, but could have been better. Great acting and amazing visuals.",229.74
tt1001773,Movie Title 1774,Action,209.48,5.8,"Good visuals, but weak story. I fell asleep halfway through.",269.13
tt1001774,Movie Title 1775,Drama,51.74,5.7,"Good visuals, but weak story. A complete waste of time.",33.41
tt1001775,Movie Title 1776,Action,53.62,8.1,A masterpiece. A thrilling ride from start to finish.,28.6
tt1001776,Movie Title 1777,Romance,65.76,8.0,A thrilling ride from start to finish. A thrilling ride from start to finish.,120.12
